_id;achievement_count;birth_year;city;elapsed_time;gender;main_type;start_date;subtype;type;upper_extremity_muscle_strength;user_id
63840a9148107a20009096ff;;1957;雲林縣;5.2;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00016
63840a9148107a2000909706;;1953;雲林縣;7.2;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00017
63840a9148107a200090970d;;1957;雲林縣;6.44;男;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00018
63840a9148107a2000909714;;1965;雲林縣;5.35;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00019
63840a9148107a200090971b;;1961;雲林縣;6;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U22807
63840a9148107a2000909721;;1941;雲林縣;7.21;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00020
63840a9148107a2000909728;;1957;雲林縣;7.3;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00021
63840a9148107a200090972f;;1954;雲林縣;4.85;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00022
63840a9148107a2000909736;;1946;雲林縣;5.78;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00023
63840a9148107a200090973d;;1957;雲林縣;4.67;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00024
63840a9148107a2000909743;;1957;雲林縣;4.38;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U00025
63840a9148107a200090974a;;1957;雲林縣;4.6;女;PhysicalFitness;2022/11/15 19:07;8FootUpAndGoTest;ElderPhysicalFitness;;U08531
63b547bd2538b60f089efe17;;1953;嘉義縣;5.15;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11119
63b547bd2538b60f089efe1e;;1966;嘉義縣;5.35;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11118
63b547bd2538b60f089efe25;;1970;嘉義縣;5.48;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11117
63b547bd2538b60f089efe2c;;1964;嘉義縣;4.34;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11116
63b547bd2538b60f089efe33;;1967;嘉義縣;4.98;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11115
63b547bd2538b60f089efe3a;;1962;嘉義縣;4.59;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11112
63b547bd2538b60f089efe41;;1971;嘉義縣;5.51;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11111
63b547bd2538b60f089efe48;;1968;嘉義縣;4.93;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11110
63b547bd2538b60f089efe4f;;1963;嘉義縣;5.34;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11109
63b547bd2538b60f089efe56;;1961;嘉義縣;3.69;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11108
63b547bd2538b60f089efe5d;;1962;嘉義縣;5.5;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11107
63b547bd2538b60f089efe64;;1953;嘉義縣;5.92;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11106
63b547bd2538b60f089efe6b;;1957;嘉義縣;5.83;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11104
63b547bd2538b60f089efe72;;1957;嘉義縣;6.34;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11103
63b547bd2538b60f089efe79;;1964;嘉義縣;4.66;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11101
63b547bd2538b60f089efe80;;1961;嘉義縣;4.54;女;PhysicalFitness;2022/11/7 16:02;8FootUpAndGoTest;ElderPhysicalFitness;;D11102
63b547bd2538b60f089efe87;;1947;嘉義縣;7.75;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11101
63b547bd2538b60f089efe8e;;1949;嘉義縣;7.9;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11132
63b547bd2538b60f089efe95;;1951;嘉義縣;7.79;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11133
63b547bd2538b60f089efe9c;;1939;嘉義縣;4.99;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11134
63b547bd2538b60f089efea3;;1941;嘉義縣;5.47;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11131
63b547bd2538b60f089efeaa;;1954;嘉義縣;5.15;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11130
63b547bd2538b60f089efeb1;;1954;嘉義縣;5.59;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11128
63b547bd2538b60f089efeb8;;1947;嘉義縣;6.56;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11127
63b547bd2538b60f089efebf;;1957;嘉義縣;5.2;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11122
63b547bd2538b60f089efec6;;1951;嘉義縣;4.64;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11140
63b547bd2538b60f089efecd;;1954;嘉義縣;5.91;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11121
63b547bd2538b60f089efed4;;1954;嘉義縣;5.63;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11120
63b547bd2538b60f089efedb;;1959;嘉義縣;5.46;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11118
63b547bd2538b60f089efee2;;1948;嘉義縣;7.22;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11119
63b547bd2538b60f089efee9;;1947;嘉義縣;6.23;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11117
63b547bd2538b60f089efef0;;1952;嘉義縣;7.67;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11114
63b547bd2538b60f089efef7;;1950;嘉義縣;5.63;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11106
63b547bd2538b60f089efefe;;1954;嘉義縣;6.59;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11109
63b547bd2538b60f089eff05;;1954;嘉義縣;9.12;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11110
63b547bd2538b60f089eff0c;;1936;嘉義縣;7.81;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11115
63b547bd2538b60f089eff13;;1949;嘉義縣;5.73;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11111
63b547bd2538b60f089eff1a;;1947;嘉義縣;6.24;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11107
63b547bd2538b60f089eff21;;1946;嘉義縣;5.22;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11112
63b547bd2538b60f089eff28;;1948;嘉義縣;8.92;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11113
63b547bd2538b60f089eff2f;;1947;嘉義縣;6.28;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11116
63b547bd2538b60f089eff36;;1946;嘉義縣;8.52;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11104
63b547bd2538b60f089eff3d;;1947;嘉義縣;5.63;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11103
63b547bd2538b60f089eff44;;1953;嘉義縣;5.9;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11102
63b547bd2538b60f089eff4b;;1950;嘉義縣;8.42;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11129
63b547bd2538b60f089eff52;;1949;嘉義縣;7.13;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11125
63b547bd2538b60f089eff59;;1950;嘉義縣;8;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11124
63b547bd2538b60f089eff60;;1943;嘉義縣;7.84;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11105
63b547bd2538b60f089eff67;;1953;嘉義縣;5.06;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11139
63b547bd2538b60f089eff6e;;1942;嘉義縣;4.69;女;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11126
63b547bd2538b60f089eff75;;1955;嘉義縣;5.83;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11123
63b547bd2538b60f089eff7c;;1952;嘉義縣;6.55;男;PhysicalFitness;2022/11/10 10:06;8FootUpAndGoTest;ElderPhysicalFitness;;M11108
63b547bd2538b60f089eff83;;1956;嘉義縣;4.86;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11101
63b547bd2538b60f089eff8a;;1954;嘉義縣;5.43;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11102
63b547bd2538b60f089eff91;;1938;嘉義縣;13.61;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11113
63b547bd2538b60f089eff98;;1939;嘉義縣;10.11;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11110
63b547bd2538b60f089eff9f;;1950;嘉義縣;5.27;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11106
63b547bd2538b60f089effa6;;1943;嘉義縣;6.12;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11114
63b547bd2538b60f089effad;;1955;嘉義縣;5.57;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11115
63b547bd2538b60f089effb4;;1945;嘉義縣;6.09;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11103
63b547bd2538b60f089effbb;;1946;嘉義縣;6.71;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11104
63b547bd2538b60f089effc2;;1947;嘉義縣;10.96;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11105
63b547bd2538b60f089effc9;;1953;嘉義縣;7.29;女;PhysicalFitness;2022/11/24 16:33;8FootUpAndGoTest;ElderPhysicalFitness;;F11107
